startMonth,startDay,startYear,endMonth,endDay,endYear,wikiUrl,text,fontSize,fontFamily,bold,color,backgroundColor,croptop,cropright,cropbottom,cropleft,positiontop,positionleft,scale,height,verticalOffset,textWeek,zIndexOverride,tooltip
7,26,1950,7,29,1950,https://en.wikipedia.org/wiki/No_Gun_Ri_massacre,NO GUN RI,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,20%,20,0.80,0,1,2,
12,31,1950,1,7,1951,https://en.wikipedia.org/wiki/Third_Battle_of_Seoul,NEW YEAR OFFENSIVE,2.3em,Arial,TRUE,GOLD,RED,30,0,10,0,40%,5%,20,0.80,0,2,9,
2,27,1951,2,27,1951,https://en.wikipedia.org/wiki/Twenty-second_Amendment_to_the_United_States_Constitution,22,3.8em,Arial,TRUE,black,white,30,0,0,0,30%,4%,64,0.95,-39,1,80,
3,7,1951,3,23,1951,https://en.wikipedia.org/wiki/Operation_Ripper,OPERATION RIPPER,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,15%,60,0.80,-35,2,20,
4,22,1951,5,22,1951,https://en.wikipedia.org/wiki/Chinese_spring_offensive,FIFTH PHASE,2.3em,Arial,TRUE,GOLD,RED,30,0,10,0,40%,24%,58,0.80,-35,"1,4",9,
5,20,1951,7,1,1951,https://en.wikipedia.org/wiki/UN_May%E2%80%93June_1951_counteroffensive,UN MAY-JUNE COUNTER,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,7%,60,0.80,-50,"1,4",20,
7,2,1951,7,7,1951,https://en.wikipedia.org/wiki/Korean_War#Stalemate_(July_1951_%E2%80%93_July_1953),STALEMATE BEGINS,2em,Arial,TRUE,black,grey,30,0,10,0,40%,12%,58,0.80,-25,1,8,
7,26,1953,7,31,1953,https://en.wikipedia.org/wiki/Cuban_Revolution,CUBA STARTS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,39%,58,0.80,-42,1,9,
8,15,1953,8,19,1953,https://en.wikipedia.org/wiki/1953_Iranian_coup_d%27%C3%A9tat,IRAN COUP,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,15%,60,0.80,-34,2,20,
4,22,1954,6,17,1954,https://en.wikipedia.org/wiki/Army%E2%80%93McCarthy_hearings,ARMY-MCCARTHY HEARINGS,2.2em,Arial,TRUE,black,grey,30,0,10,0,40%,1%,59,0.80,-25,4,20,Army–McCarthy hearings
6,18,1954,6,27,1954,https://en.wikipedia.org/wiki/1954_Guatemalan_coup_d%27%C3%A9tat,GUATEMALAN COUP,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,15%,60,0.80,-26,2,20,
3,13,1954,5,7,1954,https://en.wikipedia.org/wiki/Battle_of_Dien_Bien_Phu,DIEN BIEN PHU,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,24%,59,0.80,-43,"2,6",9,
6,13,1954,6,19,1954,https://en.wikipedia.org/wiki/Operation_Wetback,OPERATION WETBACK,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,10%,56,0.80,-37,1,5000,
11,1,1955,11,5,1955,https://en.wikipedia.org/wiki/Vietnam_War,VIETNAM STARTS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,7%,62,0.80,-36,1,9,
9,16,1955,9,23,1955,https://en.wikipedia.org/wiki/Revoluci%C3%B3n_Libertadora,REVOLUCION,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,17%,20,0.80,0,2,20,
12,5,1955,12,17,1955,https://en.wikipedia.org/wiki/Montgomery_bus_boycott,MONTGOMERY BUS BOYCOTTS START,1.8em,Arial,TRUE,white,black,30,0,10,0,40%,1%,20,0.70,20,2,21,
4,18,1955,4,24,1955,https://en.wikipedia.org/wiki/Bandung_Conference,BANDUNG,2.3em,Arial,TRUE,white,red,30,0,10,0,40%,27%,61,0.80,-41,1,19,
12,9,1956,12,20,1956,https://en.wikipedia.org/wiki/Montgomery_bus_boycott,MONTGOMERY BUS BOYCOTTS END,1.8em,Arial,TRUE,white,black,30,0,10,0,40%,5%,20,0.70,20,1,21,
1,1,1956,1,7,1956,https://en.wikipedia.org/wiki/COINTELPRO,COINTELPRO STARTS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,15%,20,0.80,0,1,20,
6,28,1956,6,30,1956,https://en.wikipedia.org/wiki/1956_Pozna%C5%84_protests,POZNAN,2.3em,Arial,TRUE,RED,LIGHTGREY,30,0,10,0,40%,20%,20,0.80,25,"1,3,9,14",19,
10,23,1956,11,11,1956,https://en.wikipedia.org/wiki/Hungarian_Revolution_of_1956,HUNGARIAN REVOLUTION,1.9em,Arial,TRUE,black,RED,30,0,10,0,40%,2%,20,0.80,0,1,9,
10,30,1956,11,7,1956,https://en.wikipedia.org/wiki/Suez_Crisis,SUEZ CRISIS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,5%,20,0.80,25,2,20,
3,4,1956,3,10,1956,https://en.wikipedia.org/wiki/1956_Georgian_demonstrations,GEORGIAN DEMONSTRATIONS,2.2em,Arial,TRUE,black,RED,30,0,10,0,40%,3%,20,0.80,0,1,9,
2,1,1958,2,9,1958,https://en.wikipedia.org/wiki/Great_Leap_Forward,GREAT LEAP FORWARD BEGINS,2.2em,Arial,TRUE,black,RED,30,0,10,0,40%,2%,20,0.80,0,2,9,
5,13,1958,5,29,1958,https://en.wikipedia.org/wiki/May_1958_crisis_in_France,ALGIERS CRISIS,2.3em,Arial,TRUE,WHITE,PURPLE,30,0,10,0,40%,23%,20,0.80,-5,2,9,
12,28,1958,1,1,1959,https://en.wikipedia.org/wiki/Battle_of_Santa_Clara,SANTA CLARA,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,10%,20,0.80,-41,1,9,
3,10,1959,3,23,1959,https://en.wikipedia.org/wiki/1959_Tibetan_uprising,TIBETAN UPRISING,2.3em,Arial,TRUE,red,black,30,0,10,0,40%,17%,58,0.80,-43,2,20,
9,15,1959,9,27,1959,https://en.wikipedia.org/wiki/State_visit_by_Nikita_Khrushchev_to_the_United_States,KHRUSHCHEV VISITS USA,2.3em,Arial,TRUE,BLACK,RED,30,0,10,0,40%,4%,61,0.80,-44,2,9,
11,1,1959,11,7,1959,https://en.wikipedia.org/wiki/Rwandan_Revolution,HUTU REVOLUTION,2.3em,Arial,TRUE,RED,BLACK,30,0,10,0,40%,16%,61,0.80,-40,1,19,
7,5,1960,7,9,1960,https://en.wikipedia.org/wiki/Congo_Crisis,CONGO CRISIS BEGINS,2.1em,Arial,TRUE,red,black,30,0,10,0,40%,3%,20,0.80,1,1,20,
7,5,1960,7,9,1960,https://en.wikipedia.org/wiki/Congo_Crisis,CONGO CRISIS BEGINS,2.1em,Arial,TRUE,red,black,30,0,10,0,40%,3%,20,0.80,1,1,20,
5,4,1961,5,13,1961,https://en.wikipedia.org/wiki/Freedom_Riders,FREEDOM RIDERS START,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,15%,20,0.70,20,2,21,
12,3,1961,12,10,1961,https://en.wikipedia.org/wiki/Freedom_Riders,FREEDOM RIDERS END,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,20%,20,0.70,20,1,21,
3,29,1961,3,29,1961,https://en.wikipedia.org/wiki/Twenty-third_Amendment_to_the_United_States_Constitution,23,3.8em,Arial,TRUE,black,white,30,0,0,0,30%,8%,20,1.00,0,1,80,
4,17,1961,4,20,1961,https://en.wikipedia.org/wiki/Bay_of_Pigs_Invasion,BAY OF PIGS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,13%,20,0.80,0,1,9,
6,4,1961,6,10,1961,https://en.wikipedia.org/wiki/Berlin_Crisis_of_1961,BERLIN CRISIS BEGINS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,10%,20,0.80,0,1,9,
11,5,1961,11,9,1961,https://en.wikipedia.org/wiki/Berlin_Crisis_of_1961,BERLIN CRISIS ENDS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,4%,20,0.80,0,1,9,
10,16,1962,10,29,1962,https://en.wikipedia.org/wiki/Cuban_Missile_Crisis,CUBAN MISSLE CRISIS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,13%,20,0.80,0,2,9,
1,11,1962,2,7,1962,https://en.wikipedia.org/wiki/Seven_Thousand_Cadres_Conference,SEVEN THOUSAND CADRES,2.3em,Arial,TRUE,GOLD,RED,30,0,10,0,40%,2%,61,0.80,-39,2,9,
10,1,1962,10,13,1962,https://en.wikipedia.org/wiki/Second_Vatican_Council,VATICAN II BEGINS,2.3em,Arial,TRUE,red,black,30,0,10,0,40%,20%,20,0.80,1,2,20,
10,20,1962,11,21,1962,https://en.wikipedia.org/wiki/Sino-Indian_War,SINO INDIAN WAR,2.3em,Arial,TRUE,RED,GOLD,30,0,10,0,40%,22%,20,0.80,25,5,1,
2,8,1963,2,10,1963,https://en.wikipedia.org/wiki/Ramadan_Revolution,RAMADAN,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,2%,20,0.70,20,1,21,
11,1,1963,11,2,1963,https://en.wikipedia.org/wiki/1963_South_Vietnamese_coup_d%27%C3%A9tat,VIET COUP,1.8em,Arial,TRUE,black,RED,30,0,10,0,40%,2%,20,0.80,0,1,9,
11,13,1963,11,18,1963,https://en.wikipedia.org/wiki/November_1963_Iraqi_coup_d%27%C3%A9tat,NOVEMBER IRAQ COUP,1.7em,Arial,TRUE,white,black,30,0,10,0,40%,1%,20,0.70,20,1,21,
1,23,1964,1,23,1964,https://en.wikipedia.org/wiki/Twenty-fourth_Amendment_to_the_United_States_Constitution,24,3.8em,Arial,TRUE,black,white,30,0,0,0,30%,8%,20,1.00,0,1,80,
1,13,1964,1,16,1964,https://en.wikipedia.org/wiki/1964_Arab_League_summit_(Cairo),ARAB SUMMIT,2.3em,Arial,TRUE,red,black,30,0,10,0,40%,10%,20,0.80,1,1,20,
11,21,1965,11,25,1965,https://en.wikipedia.org/wiki/Congo_Crisis,CONGO CRISIS ENDS,1.4em,Arial,TRUE,red,black,30,0,10,0,45%,2%,20,0.80,1,1,20,
3,7,1965,3,25,1965,https://en.wikipedia.org/wiki/Selma_to_Montgomery_marches,SELMA TO MONTGOMERY MARCHES,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,1%,20,0.70,20,2,21,
4,24,1965,5,8,1965,https://en.wikipedia.org/wiki/Dominican_Civil_War,DOMINICAN CIVIL WAR BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,1%,20,0.80,0,4,20,
8,22,1965,9,3,1965,https://en.wikipedia.org/wiki/Dominican_Civil_War,DOMINICAN CIVIL WAR ENDS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,3%,20,0.80,0,1,20,
3,3,1965,3,6,1965,https://en.wikipedia.org/wiki/Operation_Rolling_Thunder,ROLLING THUNDER,2em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,3%,20,0.80,0,1,20,
11,14,1965,11,18,1965,https://en.wikipedia.org/wiki/Battle_of_Ia_Drang,LA DRANG VALLEY,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,7%,20,0.80,0,1,20,
8,11,1965,8,16,1965,https://en.wikipedia.org/wiki/Watts_riots,WATTS RIOTS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,7%,20,0.80,0,1,20,
6,9,1965,6,13,1965,https://en.wikipedia.org/wiki/Battle_of_%C4%90%E1%BB%93ng_Xo%C3%A0i,DONG XOAI,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,16%,61,0.80,-43,1,9,
12,5,1965,12,8,1965,https://en.wikipedia.org/wiki/Second_Vatican_Council,VATICAN II ENDS,2em,Arial,TRUE,red,black,30,0,10,0,40%,10%,20,0.80,1,1,20,
10,3,1965,10,16,1965,https://en.wikipedia.org/wiki/Indonesian_mass_killings_of_1965%E2%80%9366,INDONESIAN MASS KILLINGS "BEGIN",1.8em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,2%,20,0.75,0,2,20,
11,3,1966,11,12,1966,https://en.wikipedia.org/wiki/%C3%91ancahuaz%C3%BA_Guerrilla,NANCAHUAZU GUERRILLA BEGINS,2.0em,Arial,TRUE,LIGHTBLUE,BLACK,30,0,10,0,40%,2%,20,0.80,0,2,9,
1,1,1967,1,7,1967,https://en.wikipedia.org/wiki/Operation_CHAOS,OPERATION CHAOS STARTS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,5%,20,0.80,0,1,20,
2,10,1967,2,10,1967,https://en.wikipedia.org/wiki/Twenty-fifth_Amendment_to_the_United_States_Constitution,25,3.8em,Arial,TRUE,black,white,30,0,0,0,30%,8%,20,1.00,0,1,80,
6,5,1967,6,10,1967,https://en.wikipedia.org/wiki/Six-Day_War,SIX DAY WAR,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,25%,20,0.80,0,1,20,
11,3,1967,11,23,1967,https://en.wikipedia.org/wiki/Battle_of_Dak_To,DAK TO - HILL 875,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,20%,63,0.80,-43,2,20,
1,8,1967,1,26,1967,https://en.wikipedia.org/wiki/Operation_Cedar_Falls,OPERATION CEDAR FALLS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,7%,20,0.80,0,1,20,
9,24,1967,10,9,1967,https://en.wikipedia.org/wiki/%C3%91ancahuaz%C3%BA_Guerrilla,NANCAHUAZU GUERRILLA ENDS,2.0em,Arial,TRUE,LIGHTBLUE,BLACK,30,0,10,0,40%,4%,20,0.80,0,1,9,
1,30,1968,2,10,1968,https://en.wikipedia.org/wiki/Tet_Offensive,TET OFFENSIVE BEGINS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,7%,65,0.80,-43,3,9,
8,20,1968,8,21,1968,https://en.wikipedia.org/wiki/Warsaw_Pact_invasion_of_Czechoslovakia,DANUBE,2.0em,Arial,TRUE,black,RED,30,0,10,0,40%,5%,60,0.80,-33,1,9,
9,15,1968,9,23,1968,https://en.wikipedia.org/wiki/Tet_Offensive,TET OFFENSIVE ENDS,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,10%,61,0.80,-42,1,9,
9,24,1968,9,28,1968,https://en.wikipedia.org/wiki/Chicago_Seven,CHICAGO 7 TRIAL STARTS,1.7em,Arial,TRUE,white,black,30,0,10,0,40%,3%,60,0.70,-30,1,21,
4,4,1968,4,11,1968,https://en.wikipedia.org/wiki/King_assassination_riots,KING ASSASSINATION RIOTS,1.6em,Arial,TRUE,white,black,30,0,10,0,40%,1%,61,0.70,-36,2,21,
8,23,1968,8,29,1968,https://en.wikipedia.org/wiki/1968_Democratic_National_Convention_protests,DNC PROTESTS,1.8em,Arial,TRUE,white,black,30,0,10,0,40%,16%,60,0.70,-34,2,21,
2,9,1969,2,18,1969,https://en.wikipedia.org/wiki/Chicago_Seven,CHICAGO 7 TRIAL VERDICT,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,15%,20,0.70,20,1,21,
10,8,1969,10,11,1969,https://en.wikipedia.org/wiki/Days_of_Rage,DAYS OF RAGE,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,15%,20,0.70,20,1,21,
3,18,1969,3,29,1969,https://en.wikipedia.org/wiki/Operation_Menu,OPERATION MENU STARTS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,8%,20,0.80,0,2,20,
6,28,1969,7,3,1969,https://en.wikipedia.org/wiki/Stonewall_riots,STONEWALL,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,2%,20,0.80,0,3,20,
8,15,1969,8,16,1969,https://en.wikipedia.org/wiki/Woodstock,WOOD,2em,Arial,TRUE,WHITE,RED,30,0,10,0,40%,15%,20,0.70,20,1,21,
8,17,1969,8,18,1969,https://en.wikipedia.org/wiki/Woodstock,STOCK,2em,Arial,TRUE,WHITE,RED,30,0,10,0,40%,15%,20,0.70,20,1,21,
7,14,1969,7,18,1969,https://en.wikipedia.org/wiki/Football_War,FOOTBALL WAR,2.2em,Arial,TRUE,white,BLUE,30,0,10,0,40%,15%,20,0.80,0,1,9,
3,2,1969,3,8,1969,https://en.wikipedia.org/wiki/Sino-Soviet_border_conflict,SINO SOVIET BORDER CONFLICT BEGINS,1.7em,Arial,TRUE,red,black,30,0,10,0,40%,1%,20,0.80,0,1,20,
8,24,1969,9,11,1969,https://en.wikipedia.org/wiki/Sino-Soviet_border_conflict,SINO SOVIET BORDER CONFLICT ENDS,1.7em,Arial,TRUE,red,black,30,0,10,0,40%,3%,20,0.80,0,1,20,
4,11,1970,4,17,1970,https://en.wikipedia.org/wiki/Apollo_13,APOLLO 13,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,28%,20,0.80,0,2,20,
5,17,1970,5,26,1970,https://en.wikipedia.org/wiki/Operation_Menu,OPERATION MENU ENDS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,8%,20,0.80,0,1,20,
7,1,1971,7,1,1971,https://en.wikipedia.org/wiki/Twenty-sixth_Amendment_to_the_United_States_Constitution,26,3.8em,Arial,TRUE,black,white,30,0,0,0,30%,8%,20,1.00,0,1,80,
3,26,1971,4,10,1971,https://en.wikipedia.org/wiki/Bangladesh_Liberation_War,BANGLADESH WAR/GENOCIDE BEGINS,1.8em,Arial,TRUE,RED,DARKGREEN,30,0,10,0,40%,1%,20,0.80,0,4,9,
12,5,1971,12,16,1971,https://en.wikipedia.org/wiki/Bangladesh_Liberation_War,BANGLADESH WAR/GENOCIDE ENDS,1.8em,Arial,TRUE,RED,DARKGREEN,30,0,10,0,40%,3%,20,0.80,0,1,9,
2,21,1972,2,28,1972,https://en.wikipedia.org/wiki/1972_visit_by_Richard_Nixon_to_China,NIXON GOES TO CHINA,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,8%,20,0.80,-10,1,9,
2,16,1972,4,11,1972,https://en.wikipedia.org/wiki/1972_Yugoslav_smallpox_outbreak,YUGOSLAV SMALLPOX OUTBREAK,2em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,1%,20,0.75,35,"2,5,10",20,
10,6,1973,10,25,1973,https://en.wikipedia.org/wiki/Yom_Kippur_War,YOM KIPPUR WAR,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,19%,64,0.80,-48,2,20,
10,21,1973,10,27,1973,https://en.wikipedia.org/wiki/1973_oil_crisis,OIL EMBARGO BEGINS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,15%,20,0.80,20,1,20,
3,10,1974,3,16,1974,https://en.wikipedia.org/wiki/1973_oil_crisis,OIL EMBARGO LIFTED,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,15%,20,0.80,20,1,20,
12,13,1974,12,21,1974,https://en.wikipedia.org/wiki/1975_spring_offensive,VIET SPRING OFFENSIVE,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,13%,20,0.80,0,2,9,
4,13,1975,4,26,1975,https://en.wikipedia.org/wiki/Lebanese_Civil_War,LEBANESE CIVIL WAR BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,2%,20,0.80,30,2,20,
4,20,1975,4,30,1975,https://en.wikipedia.org/wiki/Fall_of_Saigon,FALL OF SAIGON,2.3em,Arial,TRUE,black,RED,30,0,10,0,40%,21%,20,0.80,-10,1,9,
11,11,1975,11,29,1975,https://en.wikipedia.org/wiki/Angolan_Civil_War,ANGOLAN CIVIL WAR BEGINS,2.3em,Arial,TRUE,red,black,30,0,10,0,40%,3%,20,0.80,1,3,20,
6,25,1975,7,12,1975,https://en.wikipedia.org/wiki/The_Emergency_(India),EMERGENCY BEGINS,2.3em,Arial,TRUE,GREEN,ORANGE,30,0,10,0,40%,15%,20,0.80,0,4,20,
11,2,1975,11,8,1975,https://en.wikipedia.org/wiki/Operation_Condor,OPERATION CONDOR BEGINS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,2%,20,0.75,0,1,20,
9,15,1976,9,18,1976,https://en.wikipedia.org/wiki/United_States_House_Select_Committee_on_Assassinations,HSCA BEGINS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,16%,20,0.70,20,1,21,
3,13,1977,3,21,1977,https://en.wikipedia.org/wiki/The_Emergency_(India),EMERGENCY ENDS,2.3em,Arial,TRUE,GREEN,ORANGE,30,0,10,0,40%,17%,20,0.80,0,1,20,
11,1,1978,11,11,1978,"https://en.wikipedia.org/wiki/1979_oil_crisis#:~:text=In%20November%201978%2C%20a%20strike,Foreign%20workers%20left%20the%20country.",OIL STRIKES BEGIN,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,17%,20,0.80,0,2,20,
11,1,1978,11,11,1978,https://en.wikipedia.org/wiki/1973_oil_crisis,OIL EMBARGO BEGINS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,17%,20,0.80,0,2,20,
11,1,1978,11,11,1978,https://en.wikipedia.org/wiki/1973_oil_crisis,OIL EMBARGO ENDS,2.3em,Arial,TRUE,WHITE,BLACK,30,0,10,0,40%,17%,20,0.80,0,2,20,
4,27,1978,4,28,1978,https://en.wikipedia.org/wiki/Saur_Revolution,SAUR,2.3em,Arial,TRUE,RED,BLACK,30,0,10,0,40%,15%,20,0.80,0,1,9,
11,4,1979,11,10,1979,https://en.wikipedia.org/wiki/Iran_hostage_crisis,IRAN HOSTAGE CRISIS BEGINS,2.1em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,1%,58,0.80,-40,1,20,
12,24,1979,12,31,1979,https://en.wikipedia.org/wiki/Soviet%E2%80%93Afghan_War,SOVIET AFGHAN WAR STARTS,1.8em,Arial,TRUE,red,black,30,0,10,0,40%,2%,59,0.50,-35,1,20,
11,20,1979,12,4,1979,https://en.wikipedia.org/wiki/Grand_Mosque_seizure,GRAND MOSQUE SEIZURE,2.1em,Arial,TRUE,WHITE,GREEN,30,0,10,0,40%,1%,59,0.80,-32,2,20,
1,1,1979,1,3,1979,https://en.wikipedia.org/wiki/United_States_House_Select_Committee_on_Assassinations,HSCA ENDS,1.9em,Arial,TRUE,white,black,30,0,10,0,40%,12%,20,0.70,20,1,21,
2,17,1979,3,16,1979,https://en.wikipedia.org/wiki/Sino-Vietnamese_War,SINO-VIETNAMESE WAR,2.3em,Arial,TRUE,gold,RED,30,0,10,0,40%,6%,61,0.80,-36,"2,5",9,
7,3,1979,7,7,1979,https://en.wikipedia.org/wiki/Operation_Cyclone,OPERATION CYCLONE BEGINS,1.65em,Arial,TRUE,LIGHTBLUE,BLACK,30,0,10,0,40%,17%,20,0.80,0,1,9,
9,22,1980,9,30,1980,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,IRAN IRAQ WAR STARTS,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,12%,20,0.80,1,1,20,
1,11,1981,1,20,1981,https://en.wikipedia.org/wiki/Iran_hostage_crisis,IRAN HOSTAGES RELEASED,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,5%,20,0.80,0,1,20,
2,2,1982,2,28,1982,https://en.wikipedia.org/wiki/1982_Hama_massacre,HAMA MASSACRE,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,25%,20,0.80,1,2,20,
9,16,1982,9,18,1982,https://en.wikipedia.org/wiki/Sabra_and_Shatila_massacre,SABRA AND SHATILA,1.3em,Arial,TRUE,red,black,30,0,10,0,50%,5%,20,0.80,1,1,20,
6,6,1982,6,19,1982,https://en.wikipedia.org/wiki/1982_Lebanon_War,LEBANON WAR BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,13%,64,0.80,-26,2,20,
4,2,1982,6,14,1982,https://en.wikipedia.org/wiki/Falklands_War,FALKLANDS WAR,2.3em,Arial,TRUE,WHITE,RED,30,0,10,0,40%,21%,61,0.75,-36,"2,7",19,
10,25,1983,11,2,1983,https://en.wikipedia.org/wiki/United_States_invasion_of_Grenada,GRENADA,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,26%,61,0.80,-37,1,20,
7,23,1983,7,30,1983,https://en.wikipedia.org/wiki/Sri_Lankan_civil_war,SRI LANKAN CIVIL WAR BEGINS,2.0em,Arial,TRUE,WHITE,DARKRED,30,0,10,0,40%,3%,59,0.75,-44,2,20,Sri Lankan civil war
6,1,1984,6,10,1984,https://en.wikipedia.org/wiki/Operation_Blue_Star,OPERATION BLUE STAR,2.3em,Arial,TRUE,GREEN,ORANGE,30,0,10,0,40%,9%,61,0.80,-43,2,20,
11,1,1984,11,3,1984,https://en.wikipedia.org/wiki/1984_anti-Sikh_riots,ANTI-SIKH RIOTS,1.6em,Arial,TRUE,GREEN,ORANGE,30,0,10,0,40%,3%,61,0.80,-32,1,20,1984 anti-Sikh riots
5,19,1985,6,5,1985,https://en.wikipedia.org/wiki/1982_Lebanon_War,LEBANON WAR ENDS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,13%,20,0.80,0,1,20,
11,6,1985,11,7,1985,https://en.wikipedia.org/wiki/Palace_of_Justice_siege,PALACE OF,1.7em,Arial,TRUE,RED,YELLOW,30,0,10,0,40%,2%,20,0.80,-8,1,5000,
11,6,1985,11,7,1985,https://en.wikipedia.org/wiki/Palace_of_Justice_siege,JUSTICE,2em,Arial,TRUE,RED,YELLOW,30,0,10,0,40%,7%,20,0.80,30,1,5000,
2,22,1986,2,25,1986,https://en.wikipedia.org/wiki/People_Power_Revolution,EDSA,2.3em,Arial,TRUE,red,black,30,0,10,0,40%,28%,61,0.80,-35,2,20,
5,3,1987,5,9,1987,https://en.wikipedia.org/wiki/Iran%E2%80%93Contra_affair,IRAN CONTRA TRIAL STARTS,2.2em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,2%,61,0.80,-39,1,20,Iran–Contra affair
12,9,1987,12,26,1987,https://en.wikipedia.org/wiki/First_Intifada,FIRST INTIFADA BEGINS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,13%,20,0.80,0,3,20,
8,14,1988,8,20,1988,https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War,IRAN IRAQ WAR ENDS,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,17%,59,0.80,-39,1,20,
2,20,1988,2,27,1988,https://en.wikipedia.org/wiki/First_Nagorno-Karabakh_War,FIRST NAGARNO-KARABAKH WAR BEGINS,1.6em,Arial,TRUE,BLUE,GOLD,30,0,10,0,40%,3%,20,0.80,0,2,9,
2,5,1989,2,15,1989,https://en.wikipedia.org/wiki/Soviet%E2%80%93Afghan_War,SOVIET AFGHAN WAR ENDS,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,9%,58,0.80,-38,1,20,
11,17,1989,11,28,1989,https://en.wikipedia.org/wiki/Velvet_Revolution,VELVET REVOLUTION,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,20%,20,0.80,1,2,20,
12,16,1989,12,25,1989,https://en.wikipedia.org/wiki/Romanian_revolution,ROMANIAN REVOLUTION,2.0em,Arial,TRUE,red,black,30,0,10,0,40%,20%,20,0.80,1,2,20,
10,7,1990,10,13,1990,https://en.wikipedia.org/wiki/Lebanese_Civil_War,LEBANESE CIVIL WAR ENDS,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,2%,58,0.80,-29,1,25,
8,2,1990,2,28,1991,https://en.wikipedia.org/wiki/Gulf_War,GULF WAR,2.3em,Arial,TRUE,black,LIGHTBLUE,30,0,10,0,40%,27%,61,0.80,-46,"2,7,14,18,23,29,34",20,
